z_q0,z_q1,z_q2,z_q3,z_q4,z_q5,z_q6,z_q7,z_q8,z_q9,z_q10,z_q11,z_q12,z_q13,z_q14,z_q15,z_q16,z_q17,z_q18,z_q19,z_q20
2.873113477668337665e-03,1.489175369233496776e-03,3.752336555784513243e-04,-1.100008353315785458e-03,2.923752338585794332e-03,-3.344257493954643033e-03,-2.291399943885781120e-03,-7.966165433357205901e-04,-8.559887053885602975e-03,3.328741145771427993e-03,8.928369575432885605e-03,1.486636000359912134e-03,7.143656964193603395e-04,3.511746332269625060e-03,6.187221820099680566e-03,-4.209641899235027664e-03,-1.795634566063152894e-03,3.043697869350986320e-03,6.520340417010396603e-04,1.317592860606640231e-03,1.096551353996818700e-03
-4.154564586549727538e-03,4.684496779196501391e-03,-1.513401956449780209e-03,1.692414494069685062e-03,1.990650370854788777e-03,1.042492547369859926e-02,-2.584051754501591816e-03,3.552119523739068457e-03,-3.436044246746343053e-03,2.513153649466185000e-04,-4.734612137134996956e-04,1.242575653837011546e-03,9.896163166887906627e-04,1.889544661355035135e-03,2.361061380578019855e-03,-4.961736423438565906e-03,-3.191144595032847572e-03,-2.091105973124490064e-03,-5.127694559883745618e-03,-3.037407115792005972e-03,-1.442468595009841230e-03
-2.324538218719670105e-03,9.023841262929760756e-04,9.323752461846430278e-04,-1.867528900611111538e-03,-1.866444362150328044e-03,-2.282956713351594856e-03,-8.590186154712750946e-04,-2.154401555121077810e-03,-2.830106756142266623e-04,-3.286731976100014385e-03,1.603943548547046363e-03,6.630556143776321701e-04,1.184672948070280164e-03,1.758312829725753972e-03,2.940923343771044852e-03,2.841808729902357226e-03,2.940844079426665082e-03,2.980690633067643262e-04,2.000780263691001939e-03,-3.610329159035451270e-03,-2.211644311993435450e-03
5.670701907549458541e-03,6.185455990375882292e-03,-7.225167571954531267e-04,-2.533771842753075425e-03,3.651858013046706958e-03,-1.293780388658620495e-03,4.293493748183855804e-03,6.865950680152250497e-03,3.005345197510719997e-03,-5.258598002213043729e-03,-4.735534812704856114e-03,4.101496332978848969e-04,6.050730916924229943e-03,-5.972988080250088948e-04,-2.954573354935555174e-03,2.180120545950425294e-03,-1.606101845880294598e-03,-3.883653467102243968e-03,3.446980658352537946e-03,-6.221134982327260025e-04,-1.676816483911791307e-03
2.087074802994919216e-03,1.610344955601514250e-03,1.024848316896258445e-03,2.143565529277179863e-03,3.918640881080575396e-04,-2.642782321639744122e-04,2.521562676594659401e-03,-5.796075525701697810e-03,2.721685178906560303e-03,3.636722574019149922e-04,3.730298526142797680e-03,-3.380938998679512350e-03,-1.524552367341692419e-03,-3.641494081216582832e-03,-8.158827371146959093e-03,1.842573479135988825e-03,3.685798530079411467e-03,5.076237371658669055e-03,-1.277197719689920821e-03,-4.545792578295598796e-04,-1.482223419759888267e-03
-1.858298975150773913e-03,-4.481061227934656985e-03,8.504431366123926112e-04,1.932572538199627248e-04,6.138739834991488974e-04,6.654869881607154355e-03,-6.667585247936206466e-03,-6.505849199466180732e-04,9.641266328651513021e-03,-6.350604731132008379e-03,2.722987651929438882e-03,3.942537137174460457e-03,-1.272978859266886507e-03,-1.663777368984924610e-03,2.939257040260878640e-03,1.500428246153810274e-03,3.492924503563316595e-03,-2.492867398060108486e-03,5.018416566787638894e-03,6.075153170482188282e-04,4.831546770870331908e-03
4.199079806912283178e-03,-3.725687717381903543e-03,-2.195883527769176488e-03,-1.453722230057422288e-03,1.802095604864207201e-03,2.965792420080988305e-03,4.331330570638784044e-04,3.001030323920122513e-03,-1.402356959997696573e-03,-5.159775379862275441e-03,1.460572876011848389e-03,1.561991559634026173e-03,1.800074647411566229e-03,4.238151901371754477e-04,4.143541105480973499e-03,-2.903103447584283632e-03,1.510930784233571484e-03,-2.545582235029410223e-03,3.278047025598298733e-03,-1.506134620811938813e-04,1.885559966524156259e-04
-2.521789798613467432e-03,5.005572470795795377e-03,-7.739610948955606869e-03,5.569355418644646519e-03,1.778213311409230016e-02,-8.941765920038004939e-03,-3.405987425831253149e-04,7.083284492089576140e-03,-8.544694147689560482e-03,6.008244017364139898e-03,-8.647234156698489424e-03,3.611134443380417669e-03,-1.278468614329312733e-02,3.907052420011695830e-03,1.696334254350384150e-03,4.563390089252977906e-03,4.861751444060909665e-04,-3.506854728337481693e-03,-2.874370602077407251e-03,-1.386765112250804011e-02,4.626511207662309909e-03
3.133590087032478780e-03,-1.238473375321950259e-02,1.501237568038907028e-03,1.229206445051703005e-03,-1.275488312219619919e-03,7.475237308425929789e-04,9.292837803782247330e-03,-8.733665319431720489e-03,-7.112259220797913055e-03,1.461580482520995032e-03,9.465062453822246924e-04,3.760536533174184577e-03,2.898332007046742955e-03,-9.270542325317860863e-03,-2.602154670692972266e-03,-4.751324024882918121e-03,-1.226822784088525686e-03,8.292365045321390630e-04,1.034272351621932451e-03,3.252641730281600075e-03,4.134515530899249974e-03
2.416919832893301215e-03,3.743054321602139883e-04,3.833023011843184058e-03,3.345641011960552016e-04,-1.257311846497985094e-03,6.797437060455655163e-03,-4.148456441529261088e-03,8.033414262797839919e-04,-1.251226631734701474e-03,-2.094461246870322514e-03,1.523402197147021020e-03,-2.808202432631699656e-03,-2.962666009717717167e-03,-1.025194651598760730e-03,5.626750680168413586e-03,-8.650020704705203931e-04,-6.296438943238989424e-04,4.438167707369427813e-05,-2.924360274464520969e-04,-1.299643855865878668e-03,-2.422884478503884234e-03
-1.071290153295405799e-03,2.212136022612569766e-04,1.970937962408554622e-03,-4.200138312461471155e-04,2.862123340599416130e-03,1.558199572316318164e-03,8.043495348679114559e-05,-7.926044457426625368e-04,2.892833182014498562e-03,-7.406180187518478014e-04,6.564096037072805062e-04,2.664340176396877424e-04,1.822715050815668005e-03,-8.719838156966690668e-04,-1.377681141583360878e-03,1.403090999694282717e-03,-1.266917991986609825e-03,-8.883486249676576622e-04,-1.806666267648895843e-03,1.830110571430148669e-03,5.874156124928586091e-04
5.990230055866986418e-03,-5.217134122546542366e-03,-2.367384870240078504e-03,5.862350136097782896e-04,-1.642800915519263948e-03,-1.981474817425197404e-03,7.766364149388010202e-05,3.492981095124654718e-03,-2.979627739309118582e-03,1.798770863802492525e-04,1.716975540331620517e-03,-1.461126608386775078e-04,-1.349651331428928895e-03,2.387547535026672552e-03,-1.194474444093109348e-03,1.573535956357582791e-03,2.876412860459011400e-03,2.783242430561634097e-03,-1.559511132398443958e-03,1.957242476560793582e-04,-1.904246415616662027e-03
-4.132061114457772494e-03,4.157739888239234474e-03,-1.678738157488274090e-03,-1.198899084931901154e-03,2.627685474279485307e-03,-2.054105582396939782e-03,3.091154248549277551e-03,-5.488157337692981669e-04,1.261042291493056884e-04,4.278586200509974097e-03,-9.587755125704967157e-04,1.724083759957396877e-03,-3.438244326939975549e-03,3.381586116805782288e-03,-3.689491144291842618e-04,-2.072069439134565250e-03,-1.648393697183681396e-03,-6.549020867181558347e-03,3.363850521515682895e-03,-2.022474948834658212e-03,-4.669543698058232703e-03
3.550216034456675062e-03,8.105997256505027490e-05,-2.759885712929116899e-03,4.168067261316093022e-03,1.750721207997241614e-03,-2.998843068845489374e-03,-4.712575896746250270e-03,1.076643997442438411e-02,7.914313351085619855e-03,-1.072247438113055687e-02,5.688100727398592502e-03,1.903311122458031107e-04,5.082071355801253548e-04,1.445723217685926246e-03,-4.444998367210092113e-04,1.549949613695853802e-03,5.706529809857262964e-03,-1.498625150650324117e-02,4.718510344532548736e-03,-2.358659714596750626e-03,-4.513666453227605999e-03
-1.053013685030943641e-03,-1.776652369454815791e-03,2.084168106431577485e-03,8.750104415374234442e-04,-3.058847527199624189e-03,7.350095556157671198e-03,1.457566711855232643e-02,-3.416241067374617586e-03,-3.769392205923208054e-03,1.410454583475170528e-03,9.634370065055332388e-04,-6.252201105662431695e-03,9.084708250340690384e-04,-2.181771516085675381e-03,2.657941307465857932e-03,6.693301321432018613e-04,1.796360679113055822e-03,2.702377001316698217e-03,5.703112268253442661e-03,-4.745044585978435391e-03,4.008080169164571042e-03
-6.868361221468348779e-04,-7.714610452096946902e-04,-1.661091561263959744e-03,-2.394838356181922326e-03,6.393552402343685541e-03,3.062624605617419830e-03,2.917656737803771445e-03,4.994222146679737351e-04,7.309986311249980304e-04,3.493798004848038853e-03,5.883894350728561401e-04,3.385440240226246858e-03,-2.776487139606521881e-03,2.065746804983832445e-03,4.628676124675769679e-03,2.869966500371119375e-03,2.673501015985163716e-03,2.180913045806011363e-03,-3.596590168522301894e-04,4.548287347363149345e-03,-2.208281090554985800e-04
-6.616078070050018800e-03,-1.304857982364660517e-03,-3.442678199618912777e-03,-9.784086613660847830e-04,-2.128590839978556411e-03,-3.400851493739194369e-04,3.294388493418247757e-03,-2.640792396556755194e-03,5.001619773610360351e-03,3.742363052886743015e-03,2.915845270479387394e-03,-4.857794631009446432e-03,1.467955754600063813e-04,1.689119806225457612e-02,-3.903470425363366088e-03,3.654874649296404633e-03,-2.720280801677022343e-04,-3.636983825072084321e-03,2.226911192707606638e-03,9.721410837986169812e-03,5.058664465100400943e-03
1.681791173774732640e-03,-1.453487968160020738e-06,1.284296829555844031e-03,-1.462603395324012711e-03,-1.816821586757081004e-03,3.868896165312774027e-03,3.547819900795558604e-04,-4.665546451790144808e-04,2.566234977443419309e-04,1.260099862364176797e-03,-2.596582579582742967e-03,-7.083024635474617636e-04,3.598038407421132005e-04,-1.556967691532693985e-03,-2.181001701494342769e-03,-2.336766863497668004e-03,-3.327156518531748305e-03,-6.934046967787302687e-03,-2.279106090360172830e-03,-3.632431679515363450e-03,7.359069410991451576e-04
-6.852529611201814419e-03,-4.590174748128510347e-03,-3.393535562804025213e-03,2.351249570705469562e-03,-3.493410417408701965e-03,4.340381696053023305e-04,-6.872426838713460717e-05,-2.849912846945114320e-03,-4.140930416477983309e-03,-6.062824826561942666e-03,2.999046116214168500e-04,3.548927423490163408e-04,-4.822741970848782624e-03,4.672577451814831882e-03,8.084022460441316754e-03,5.826670929846271968e-04,-3.271235554182839317e-03,-5.692585795153232327e-03,-3.667987912153218566e-03,5.101185573145516558e-03,9.496140631842104598e-04
-4.682562251122647339e-03,2.252869732556703891e-04,1.861857861579112490e-03,1.468114817548593024e-03,-4.800581994046579370e-04,-3.801510953183425551e-03,-1.350910476050645910e-02,-7.405695123580949626e-03,-3.990099335754360502e-03,-5.153310505775264908e-03,-6.282579886912883355e-03,1.884212884191150891e-02,2.090147322200357205e-02,-1.852250858714032944e-02,-1.424758048072078363e-03,-1.773319768611105948e-03,3.937125143877930923e-03,7.092747947318615853e-03,1.660885143899106138e-03,1.794942694561333686e-03,3.334482824839946503e-03
5.004191108912218501e-03,3.040721529354584174e-03,-2.710720063140614929e-04,-1.541182353865790935e-03,-8.477618436868155499e-04,-5.825025613122894637e-03,-8.019076257624428716e-04,5.814395859393608340e-05,3.560813277908404101e-03,-3.460687204870004259e-03,-1.231369508979873219e-02,4.567320808931045126e-03,-1.076152540962561563e-02,-1.243390308328377837e-03,3.059857678277852857e-04,-1.416030098402006792e-03,-6.823522444531814404e-03,1.752280704314637043e-04,5.562572013715235113e-04,1.057396854469874791e-03,-3.637001045997501980e-04
7.995178785673054747e-03,-4.209511991204912401e-03,2.365858957134480377e-03,1.400018681162949882e-03,-6.136116845328740870e-04,-6.763206112467218603e-03,-4.941178197213933615e-03,-1.255389002875438934e-02,2.344727999149302366e-03,-1.209023640427339674e-02,-4.743705165477384370e-03,-6.959947081375568792e-03,-6.427789901384609039e-03,-2.749051405734457502e-03,-1.139365669414481481e-02,-2.573436422702040163e-03,3.157374885698145586e-03,1.287606391753432812e-03,4.103962353055179554e-04,2.202741360178658413e-03,3.459375928770903495e-04
-1.068828523892283253e-03,-2.903025901538645870e-03,-7.364485249389267525e-04,-8.610081776913146995e-05,-4.349612759432056617e-04,-3.146570042503596572e-03,7.205599688674534098e-03,6.878263738071247260e-03,-3.215020132662506705e-03,-1.008054201420856321e-03,6.700083133504050603e-03,-1.565792015314161276e-04,-2.613182194121221186e-04,3.847720847506151849e-03,-1.897091194812510796e-03,-3.662101711709260174e-04,1.428691544300830698e-03,2.605378803956013949e-04,-3.362261606338894093e-03,-1.058866007334375182e-04,8.809782893491721525e-04
1.965317766450000100e-03,-1.000858338917254807e-03,-2.755694316888532714e-03,-2.720003554127263523e-03,-1.863969687820007156e-04,-9.247482297008264782e-04,8.496505715422115329e-04,-4.631108539527727282e-04,-5.945024070182124360e-04,-7.644337468535134048e-04,-9.651074233739901503e-04,1.776030179196154066e-03,-7.258137385270386349e-04,-3.232776549132587848e-04,-2.606723798685354858e-03,4.842843879974073097e-03,-4.962567055497568540e-03,7.945935175980514556e-04,-8.637410125033969169e-03,-4.154416349385959585e-03,1.810020813362600599e-04
6.695622409467626504e-03,9.028073414298573920e-03,1.464329085813016566e-02,6.818316952599674102e-03,2.969637626175431616e-03,-5.454936986085989412e-03,-1.148386516235046229e-02,-9.170242494439501818e-03,-5.331927353084868829e-03,1.219422399018545329e-02,1.670457055110208255e-03,3.741394170604517809e-03,-8.009295625485000208e-03,1.662242227043230543e-03,6.281709548663568258e-04,4.127564405681075120e-04,1.679662168657231579e-03,2.658738966858958247e-03,3.745725180078105301e-03,8.396679803642231529e-03,-8.979006457978984043e-03
-4.296122722562692280e-03,1.569829391600552349e-04,2.891992535306274047e-03,7.859186968714182431e-04,1.279763221382180117e-03,3.430626350156207836e-03,-4.691047668195181750e-03,8.079791800275817198e-04,-3.091832874230880917e-03,3.047511478011857237e-03,1.469270907838552548e-03,-3.191880613478370772e-03,4.929497541163530352e-04,-3.687286349155181452e-03,6.885118040598903547e-03,-7.235673163556355716e-03,3.279854018610552351e-03,-1.533993730969626396e-03,-3.482815921962088487e-03,6.192861805515464252e-03,1.809658470322951062e-04
-7.504901182973800627e-03,2.416078846497053331e-03,-2.747217597201797711e-03,-7.483914573423509561e-03,2.998179346611000006e-03,2.898959526846522569e-03,-3.006974924519909345e-03,3.849175935325786693e-03,-9.077385875022561668e-03,8.343079296286352864e-03,3.606611725614215433e-03,2.346918394179261201e-03,9.847104240740946896e-03,1.475669862335592802e-02,-2.452239029622246824e-02,-7.767441781657582339e-03,-1.735824932254862243e-02,-5.025727601398978159e-03,-4.488240744204929564e-03,-8.003713021291804230e-03,-2.484402554623284069e-03
-4.819385773111894630e-03,6.005746126245066659e-03,-6.157609392261616070e-03,2.626120234722853150e-03,-1.133122019097094861e-03,2.659247457421212886e-03,4.352729740194369833e-03,-8.484393685548152330e-04,1.429635986609244019e-03,5.516948578238129938e-03,1.594243332830471913e-03,-8.549641622776346303e-04,3.502256468672138457e-03,-3.221988046333760895e-03,-1.029450949409185714e-03,-1.158375232981933992e-03,7.935820018324022101e-04,-2.542710501465095252e-03,5.894028473154742324e-05,-1.419818839293561074e-03,1.185981094984996662e-03
1.508998523356450995e-02,-1.237417149066309847e-02,9.718816126671409386e-04,-4.171440074801614772e-03,-5.522453954646460925e-04,1.646227057495617749e-03,1.231642852491197666e-03,1.088756029554458979e-02,-1.488206000018076633e-03,2.656812224862212333e-03,-2.557500090370061138e-03,5.281468368484575418e-03,-1.548122803703299525e-03,-4.390598074171919371e-03,-9.226900992811690183e-03,4.303965296961481321e-03,-1.315225967043360741e-02,-3.912616394318351246e-03,1.181689825802284197e-02,2.155421019223388319e-03,1.256414134880258406e-03
-3.389740335535225066e-04,7.159327041620904691e-04,1.106951958411843927e-03,-9.133879984057279803e-04,1.510113657536091974e-04,1.141885445492391710e-03,7.450432599109772097e-04,-2.060185152318214433e-03,2.971363976235853526e-04,-1.337337287255533020e-03,-2.767062117297689611e-04,-1.692626087572575953e-03,8.196960945226219007e-04,-7.930817341780503366e-04,-3.433355033581364816e-04,-5.021446299726793237e-04,1.200143629923978734e-03,-4.276571504466394284e-05,-3.562340319762507266e-04,-2.912050969800746014e-03,1.560707837457631824e-03
-2.233481770580266965e-03,-4.645449509879460114e-03,3.493188216484500834e-03,-3.107761316218923342e-04,-8.635112304362648709e-04,-7.782961310603738608e-04,-4.953520978226216495e-04,-6.813270794422067369e-04,1.560580398180226201e-04,1.915298011604563188e-03,3.581600743790061547e-04,-1.449253902983574371e-03,5.078844631095140449e-03,-3.791797464009951518e-03,4.019242764135680206e-03,4.011337597937737103e-04,-3.194220389223766284e-03,-8.538538544928403213e-04,-2.184849495040499037e-03,4.470887140047594501e-04,7.783801202111001460e-03
1.633556345908849378e-02,-2.773135001264893061e-03,7.061966066353698827e-03,2.457276293673466006e-02,7.150348297344502266e-03,7.413560937860153716e-03,1.421229733998673889e-03,7.768799068963787649e-03,-7.893931018408898836e-04,-1.631349805075667583e-02,-1.164601502952725652e-02,2.066095390333224507e-03,1.086143913024497504e-02,8.500431591389991581e-04,-1.172518835786335624e-02,9.099605790722942178e-03,-2.237443409291068469e-03,7.973357835703713190e-03,1.872322820086473822e-03,8.745359834288793724e-03,2.715640318350959811e-03
-7.360229013196831899e-04,-9.120051057837472337e-04,1.732131857579229453e-03,-5.370216778331503337e-04,-9.095394184215913275e-04,1.087238548714545942e-03,-3.682488215609008332e-03,-1.523362490275592803e-03,1.490265998810367263e-03,-4.750581485153414218e-03,-1.277255624926931094e-03,1.333493841459356018e-03,1.260012721502223442e-03,-3.183662861861145249e-03,1.332014408725454594e-03,4.651575000292298111e-03,-3.481343596468712120e-03,6.948732986134020578e-04,9.355097527037079062e-04,1.196935954647238096e-03,-4.116376030322263296e-04
